WKT,Coordinates,Route Name,Route Number
"POINT (120.96966618604112 14.606395466500851)",14.606395466500851, 120.96966618604112,Divisoria-Gasak,1.0
"POINT (120.9692348 14.6080217)",14.6080217, 120.9692348,Divisoria-Gasak,1.0
"POINT (120.9691538 14.6098745)",14.6098745, 120.9691538,Divisoria-Gasak,1.0
"POINT (120.9695782720862 14.611930545404741)",14.611930545404741, 120.9695782720862,Divisoria-Gasak,1.0
"POINT (120.9706054 14.6173484)",14.6173484, 120.9706054,Divisoria-Gasak,1.0
"POINT (120.9716972873678 14.620401558822302)",14.620401558822302, 120.9716972873678,Divisoria-Gasak,1.0
"POINT (120.97216438141064 14.621942127885372)",14.621942127885372, 120.97216438141064,Divisoria-Gasak,1.0
"POINT (120.9718269727091 14.622261284870302)",14.622261284870302, 120.9718269727091,Divisoria-Gasak,1.0
"POINT (120.96994251223445 14.62320119209131)",14.62320119209131, 120.96994251223445,Divisoria-Gasak,1.0
"POINT (120.96776612517833 14.624274391746921)",14.624274391746921, 120.96776612517833,Divisoria-Gasak,1.0
"POINT (120.9658527354295 14.627183913568736)",14.627183913568736, 120.9658527354295,Divisoria-Gasak,1.0
"POINT (120.96468403466973 14.629751788222212)",14.629751788222212, 120.96468403466973,Divisoria-Gasak,1.0
"POINT (120.96357442947443 14.632156341760455)",14.632156341760455, 120.96357442947443,Divisoria-Gasak,1.0
"POINT (120.95998480027865 14.637463972343642)",14.637463972343642, 120.95998480027865,Divisoria-Gasak,1.0
"POINT (120.95621077109779 14.6412984282225)",14.6412984282225, 120.95621077109779,Divisoria-Gasak,1.0
"POINT (120.9547918 14.6431548)",14.6431548, 120.9547918,Divisoria-Gasak,1.0
"POINT (120.9668259 14.6018471)",14.6018471, 120.9668259,Divisoria-San Juan,2.0
"POINT (120.9682455 14.6034131)",14.6034131, 120.9682455,Divisoria-San Juan,2.0
"POINT (120.9699123 14.6052794)",14.6052794, 120.9699123,Divisoria-San Juan,2.0
"POINT (120.9715151 14.6060745)",14.6060745, 120.9715151,Divisoria-San Juan,2.0
"POINT (120.9728145 14.6063697)",14.6063697, 120.9728145,Divisoria-San Juan,2.0
"POINT (120.9752331 14.6058618)",14.6058618, 120.9752331,Divisoria-San Juan,2.0
"POINT (120.9766463 14.6053231)",14.6053231, 120.9766463,Divisoria-San Juan,2.0
"POINT (120.9796486 14.604157)",14.604157, 120.9796486,Divisoria-San Juan,2.0
"POINT (120.9831646 14.6034644)",14.6034644, 120.9831646,Divisoria-San Juan,2.0
"POINT (120.9839194 14.6033788)",14.6033788, 120.9839194,Divisoria-San Juan,2.0
"POINT (120.9869885 14.60218)",14.60218, 120.9869885,Divisoria-San Juan,2.0
"POINT (120.9930579 14.6014633)",14.6014633, 120.9930579,Divisoria-San Juan,2.0
"POINT (120.9948056 14.6008833)",14.6008833, 120.9948056,Divisoria-San Juan,2.0
"POINT (121.003227 14.6014874)",14.6014874, 121.003227,Divisoria-San Juan,2.0
"POINT (121.0046939 14.6015875)",14.6015875, 121.0046939,Divisoria-San Juan,2.0
"POINT (121.0093939 14.6019223)",14.6019223, 121.0093939,Divisoria-San Juan,2.0
"POINT (121.0109772 14.6020513)",14.6020513, 121.0109772,Divisoria-San Juan,2.0
"POINT (121.0154264 14.602647)",14.602647, 121.0154264,Divisoria-San Juan,2.0
"POINT (121.0170594 14.6002118)",14.6002118, 121.0170594,Divisoria-San Juan,2.0
"POINT (121.019907 14.6011147)",14.6011147, 121.019907,Divisoria-San Juan,2.0
"POINT (121.0210203 14.6027184)",14.6027184, 121.0210203,Divisoria-San Juan,2.0
"POINT (121.0227638 14.6050533)",14.6050533, 121.0227638,Divisoria-San Juan,2.0
"POINT (121.0235154 14.6060381)",14.6060381, 121.0235154,Divisoria-San Juan,2.0
"POINT (121.0250134 14.6067076)",14.6067076, 121.0250134,Divisoria-San Juan,2.0
"POINT (121.0267502 14.6076244)",14.6076244, 121.0267502,Divisoria-San Juan,2.0
"POINT (121.0293098 14.6092536)",14.6092536, 121.0293098,Divisoria-San Juan,2.0
"POINT (121.00001 14.59958)",14.59958, 121.00001,Paco-Sta. Mesa Rotonda via Nagtahan,3.0
"POINT (120.9987246 14.5911407)",14.5911407, 120.9987246,Paco-Sta. Mesa Rotonda via Nagtahan,3.0
"POINT (120.996902 14.5890632)",14.5890632, 120.996902,Paco-Sta. Mesa Rotonda via Nagtahan,3.0
"POINT (120.9951299 14.5870145)",14.5870145, 120.9951299,Paco-Sta. Mesa Rotonda via Nagtahan,3.0
"POINT (120.9946884 14.584519)",14.584519, 120.9946884,Paco-Sta. Mesa Rotonda via Nagtahan,3.0
"POINT (120.994976 14.5813534)",14.5813534, 120.994976,Paco-Sta. Mesa Rotonda via Nagtahan,3.0
"POINT (120.98138990817688 14.599093794020943)",14.599093794020943, 120.98138990817688,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9817698 14.6015391)",14.6015391, 120.9817698,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9819717 14.603421)",14.603421, 120.9819717,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9821025 14.6053459)",14.6053459, 120.9821025,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9822702 14.6076947)",14.6076947, 120.9822702,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9830634 14.6078282)",14.6078282, 120.9830634,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9833198 14.6110109)",14.6110109, 120.9833198,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9833912 14.6120933)",14.6120933, 120.9833912,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9835792 14.6142735)",14.6142735, 120.9835792,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9837221 14.6162534)",14.6162534, 120.9837221,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9838093 14.6179972)",14.6179972, 120.9838093,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9838513 14.6205215)",14.6205215, 120.9838513,Karuhatan-Sta. Cruz via F. Huertas, Oroquieta,4.0
"POINT (120.9811592 14.5821617)",14.5821617, 120.9811592,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9809363 14.5899092)",14.5899092, 120.9809363,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9801032 14.5932347)",14.5932347, 120.9801032,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9843559 14.5994406)",14.5994406, 120.9843559,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9873128 14.6051398)",14.6051398, 120.9873128,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9896425 14.6067266)",14.6067266, 120.9896425,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9916464 14.6085079)",14.6085079, 120.9916464,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9934769 14.6103271)",14.6103271, 120.9934769,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9955033 14.6121802)",14.6121802, 120.9955033,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9975605 14.6140418)",14.6140418, 120.9975605,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.999628 14.6159089)",14.6159089, 120.999628,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (121.00121326378478 14.617360871272739)",14.617360871272739, 121.00121326378478,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (121.00507480477256 14.6180508049336)",14.6180508049336, 121.00507480477256,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (121.0081294 14.6183166)",14.6183166, 121.0081294,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (121.0099843 14.6184701)",14.6184701, 121.0099843,Project 2/3-TM Kalaw (via E Rodriguez),5.0
"POINT (120.9831621 14.6034635)",14.6034635, 120.9831621,Parang - Cubao,6.0
"POINT (120.9839179 14.6033738)",14.6033738, 120.9839179,Parang - Cubao,6.0
"POINT (120.9854282 14.6029037)",14.6029037, 120.9854282,Parang - Cubao,6.0
"POINT (120.9869938 14.6021776)",14.6021776, 120.9869938,Parang - Cubao,6.0
"POINT (120.9912616 14.6006401)",14.6006401, 120.9912616,Parang - Cubao,6.0
"POINT (120.9930565 14.6014619)",14.6014619, 120.9930565,Parang - Cubao,6.0
"POINT (120.9948062 14.6008839)",14.6008839, 120.9948062,Parang - Cubao,6.0
"POINT (121.0032364 14.6014868)",14.6014868, 121.0032364,Parang - Cubao,6.0
"POINT (121.0046963 14.6015889)",14.6015889, 121.0046963,Parang - Cubao,6.0
"POINT (121.0109679 14.6021856)",14.6021856, 121.0109679,Parang - Cubao,6.0
"POINT (121.0154277 14.6026483)",14.6026483, 121.0154277,Parang - Cubao,6.0
"POINT (121.0170833 14.603983)",14.603983, 121.0170833,Parang - Cubao,6.0
"POINT (121.008353 14.6123378)",14.6123378, 121.008353,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (121.0068192 14.6123826)",14.6123826, 121.0068192,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (121.0050124 14.6108602)",14.6108602, 121.0050124,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (121.0037494 14.6087746)",14.6087746, 121.0037494,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (121.0029297 14.6068384)",14.6068384, 121.0029297,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (121.0010245 14.6056805)",14.6056805, 121.0010245,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.9990759 14.6044577)",14.6044577, 120.9990759,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.9944027 14.6070534)",14.6070534, 120.9944027,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.9938184 14.6065247)",14.6065247, 120.9938184,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.9926284 14.6074141)",14.6074141, 120.9926284,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.990614 14.6055777)",14.6055777, 120.990614,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.9889145 14.6031884)",14.6031884, 120.9889145,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.98807 14.6000224)",14.6000224, 120.98807,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.9878663 14.5990413)",14.5990413, 120.9878663,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.9859958 14.5983113)",14.5983113, 120.9859958,Balic-Balic-Quiapo (Barbosa) via Lepanto,7.0
"POINT (120.9646118 14.6010715)",14.6010715, 120.9646118,Divisoria-Pier North via Plaza Moriones,8.0
"POINT (120.9615234 14.604845)",14.604845, 120.9615234,Divisoria-Pier North via Plaza Moriones,8.0
"POINT (120.9628726 14.6095976)",14.6095976, 120.9628726,Divisoria-Pier North via Plaza Moriones,8.0
"POINT (120.9652892 14.6097651)",14.6097651, 120.9652892,Divisoria-Pier North via Plaza Moriones,8.0
"POINT (120.9665828 14.6099412)",14.6099412, 120.9665828,Divisoria-Pier North via Plaza Moriones,8.0
"POINT (120.9602067 14.6138626)",14.6138626, 120.9602067,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9608676 14.6092144)",14.6092144, 120.9608676,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9613505 14.6046919)",14.6046919, 120.9613505,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9622792 14.6025984)",14.6025984, 120.9622792,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9637127 14.6027196)",14.6027196, 120.9637127,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9643611 14.6026933)",14.6026933, 120.9643611,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9669286 14.601955)",14.601955, 120.9669286,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9682562 14.6034269)",14.6034269, 120.9682562,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9699905 14.6053619)",14.6053619, 120.9699905,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9715163 14.6060749)",14.6060749, 120.9715163,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9728141 14.6063699)",14.6063699, 120.9728141,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9738419 14.6064074)",14.6064074, 120.9738419,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.97523424902485 14.605862403453902)",14.605862403453902, 120.97523424902485,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9766495 14.6053278)",14.6053278, 120.9766495,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9796439 14.6041554)",14.6041554, 120.9796439,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9831572 14.603467)",14.603467, 120.9831572,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9845992 14.6013443)",14.6013443, 120.9845992,North Harbor-Quiapo via Evangelista,9.0
"POINT (120.9842509 14.5996969)",14.5996969, 120.9842509,North Harbor-Quiapo via Evangelista,9.0
"POINT (121.0036007668463 14.573760502632513)",14.573760502632513, 121.0036007668463,P. Faura - San Andres,10.0
"POINT (120.9997488 14.5726631)",14.5726631, 120.9997488,P. Faura - San Andres,10.0
"POINT (120.993185 14.5756351)",14.5756351, 120.993185,P. Faura - San Andres,10.0
"POINT (120.9890911 14.5780095)",14.5780095, 120.9890911,P. Faura - San Andres,10.0
"POINT (120.9875618 14.5806174)",14.5806174, 120.9875618,P. Faura - San Andres,10.0
"POINT (120.9858006 14.5797732)",14.5797732, 120.9858006,P. Faura - San Andres,10.0
"POINT (120.9833151 14.5784741)",14.5784741, 120.9833151,P. Faura - San Andres,10.0
"POINT (120.9819657 14.5777354)",14.5777354, 120.9819657,P. Faura - San Andres,10.0
"POINT (121.02267955961295 14.589267993107917)",14.589267993107917, 121.02267955961295,Pier South - Sta Ana via P. Faura,11.0
"POINT (121.02084582425648 14.587504253162445)",14.587504253162445, 121.02084582425648,Pier South - Sta Ana via P. Faura,11.0
"POINT (121.01760205483683 14.58467005510974)",14.58467005510974, 121.01760205483683,Pier South - Sta Ana via P. Faura,11.0
"POINT (121.01222476788617 14.581641575533974)",14.581641575533974, 121.01222476788617,Pier South - Sta Ana via P. Faura,11.0
"POINT (121.00991658328387 14.580876945175739)",14.580876945175739, 121.00991658328387,Pier South - Sta Ana via P. Faura,11.0
"POINT (121.0059391604196 14.579854742055357)",14.579854742055357, 121.0059391604196,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.99997406506496 14.57877791336856)",14.57877791336856, 120.99997406506496,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.99717608518104 14.57882839397006)",14.57882839397006, 120.99717608518104,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.98910231126692 14.578011186823526)",14.578011186823526, 120.98910231126692,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.98767612534171 14.57907525030332)",14.57907525030332, 120.98767612534171,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.9833144 14.578474)",14.578474, 120.9833144,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.9819637 14.577735)",14.577735, 120.9819637,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.98141561977566 14.575006260611351)",14.575006260611351, 120.98141561977566,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.98210305988026 14.573616837935292)",14.573616837935292, 120.98210305988026,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.98479425692625 14.574606791968069)",14.574606791968069, 120.98479425692625,Pier South - Sta Ana via P. Faura,11.0
"POINT (120.9839188 14.6033719)",14.6033719, 120.9839188,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.983163 14.6034641)",14.6034641, 120.983163,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.9826889 14.6044743)",14.6044743, 120.9826889,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.9829709 14.6065116)",14.6065116, 120.9829709,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.9833187 14.6110107)",14.6110107, 120.9833187,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.9833917 14.6120947)",14.6120947, 120.9833917,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.9835794 14.6142723)",14.6142723, 120.9835794,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.9837219 14.6162532)",14.6162532, 120.9837219,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.9838033 14.6179935)",14.6179935, 120.9838033,Navotas - Recto via Heroes Del 96,12.0
"POINT (120.9818692 14.6204512)",14.6204512, 120.9818692,Navotas - Recto via Heroes Del 96,12.0
"POINT (121.0081249 14.6183189)",14.6183189, 121.0081249,Arroceros - Cubao via España,13.0
"POINT (121.0050758 14.6180522)",14.6180522, 121.0050758,Arroceros - Cubao via España,13.0
"POINT (121.0011639 14.6174569)",14.6174569, 121.0011639,Arroceros - Cubao via España,13.0
"POINT (120.9994702 14.6159346)",14.6159346, 120.9994702,Arroceros - Cubao via España,13.0
"POINT (120.9973846 14.6140278)",14.6140278, 120.9973846,Arroceros - Cubao via España,13.0
"POINT (120.995364 14.6122118)",14.6122118, 120.995364,Arroceros - Cubao via España,13.0
"POINT (120.9935589 14.6105604)",14.6105604, 120.9935589,Arroceros - Cubao via España,13.0
"POINT (120.9925691 14.6096092)",14.6096092, 120.9925691,Arroceros - Cubao via España,13.0
"POINT (120.9915961 14.6086442)",14.6086442, 120.9915961,Arroceros - Cubao via España,13.0
"POINT (120.9896306 14.6068344)",14.6068344, 120.9896306,Arroceros - Cubao via España,13.0
"POINT (120.9881847 14.6055835)",14.6055835, 120.9881847,Arroceros - Cubao via España,13.0
"POINT (120.9845607 14.6011372)",14.6011372, 120.9845607,Arroceros - Cubao via España,13.0
"POINT (120.9842536 14.5997108)",14.5997108, 120.9842536,Arroceros - Cubao via España,13.0
"POINT (120.9850113 14.5972294)",14.5972294, 120.9850113,Arroceros - Cubao via España,13.0
"POINT (121.0141206 14.6039853)",14.6039853, 121.0141206,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (121.0101337 14.6022594)",14.6022594, 121.0101337,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (121.00565 14.6018472)",14.6018472, 121.00565,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (121.0041647 14.6016997)",14.6016997, 121.0041647,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (121.0034761 14.6016184)",14.6016184, 121.0034761,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (121.0004611 14.60135)",14.60135, 121.0004611,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.998128 14.5995416)",14.5995416, 120.998128,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.9959337 14.5990123)",14.5990123, 120.9959337,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.9927525 14.5987653)",14.5987653, 120.9927525,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.9907538 14.600218)",14.600218, 120.9907538,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.989628 14.5993388)",14.5993388, 120.989628,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.9878742 14.599042)",14.599042, 120.9878742,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.9860045 14.598313)",14.598313, 120.9860045,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.9849143 14.5978893)",14.5978893, 120.9849143,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.9868128 14.5969296)",14.5969296, 120.9868128,Quiapo (Barbosa) - Santol, Santa Mesa,14.0
"POINT (120.9673572 14.6083506)",14.6083506, 120.9673572,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.964959 14.6098816)",14.6098816, 120.964959,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9629742 14.6097246)",14.6097246, 120.9629742,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9611051 14.609795)",14.609795, 120.9611051,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9603114 14.6149043)",14.6149043, 120.9603114,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9601607 14.6167654)",14.6167654, 120.9601607,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9599055 14.6206785)",14.6206785, 120.9599055,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9600526 14.6230103)",14.6230103, 120.9600526,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9601685 14.6255201)",14.6255201, 120.9601685,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.95688450991697 14.637565629381324)",14.637565629381324, 120.95688450991697,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9558724 14.6398218)",14.6398218, 120.9558724,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.95309876646904 14.64372947625153)",14.64372947625153, 120.95309876646904,Dagat-dagatan - Delpan via Divisoria,15.0
"POINT (120.9898513 14.5965142)",14.5965142, 120.9898513,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9918844 14.5925879)",14.5925879, 120.9918844,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9895933 14.5926544)",14.5926544, 120.9895933,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9866314 14.5928145)",14.5928145, 120.9866314,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9841698 14.5951208)",14.5951208, 120.9841698,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9833657 14.5964082)",14.5964082, 120.9833657,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9846964 14.5972837)",14.5972837, 120.9846964,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9866082 14.5969573)",14.5969573, 120.9866082,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9878356 14.5967701)",14.5967701, 120.9878356,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.9898507 14.5965139)",14.5965139, 120.9898507,Quiapo-San Miguel (via Palanca),16.0
"POINT (120.989625 14.599335)",14.599335, 120.989625,San Miguel-SM Manila Ikot,17.0
"POINT (120.9897112 14.5980605)",14.5980605, 120.9897112,San Miguel-SM Manila Ikot,17.0
"POINT (120.9885126 14.5948991)",14.5948991, 120.9885126,San Miguel-SM Manila Ikot,17.0
"POINT (120.987761 14.5936248)",14.5936248, 120.987761,San Miguel-SM Manila Ikot,17.0
"POINT (120.9867466 14.5919067)",14.5919067, 120.9867466,San Miguel-SM Manila Ikot,17.0
"POINT (120.985763 14.5902982)",14.5902982, 120.985763,San Miguel-SM Manila Ikot,17.0
"POINT (120.9839322 14.5904042)",14.5904042, 120.9839322,San Miguel-SM Manila Ikot,17.0
"POINT (120.9829569 14.5903577)",14.5903577, 120.9829569,San Miguel-SM Manila Ikot,17.0
"POINT (120.98188729607794 14.591222389726374)",14.591222389726374, 120.98188729607794,San Miguel-SM Manila Ikot,17.0
